"D16" 14.7205 9.479597549 3.373119944 1.356846295 0.07093793625 0.398716401 0.1649259404 2.461434211 0.8222498183
"STV" 14.7805 9.527883652 3.394007348 1.352590019 0.07093793625 0.4060519958 0.183197462 2.460429408 0.8194273968
"D15" 14.8956 9.623015594 3.440234057 1.344421764 0.07093793625 0.4201297968 0.2182624913 2.458515471 0.8140632246
"Q4" 15.1074 9.24578049 3.756038944 1.290304409 0.4378077341 -2.167019181 1.302503874 2.454977871 0.8045923298
"D14" 15.2045 8.83055788 4.01588161 1.24777292 0.4378077341 -2.107170934 1.372246794 2.453266714 0.8006109181
"SF" 15.3185 8.358129246 4.338083901 1.197862839 0.4378077341 -2.036939889 1.454089093 2.451154738 0.7962634183
"D13" 15.5752 7.352876964 5.131992254 1.085467962 0.4378077341 -1.878783273 1.638393644 2.445941858 0.7875996713
"Q3" 15.7878 6.335768517 6.068069684 0.9732188847 0.6151603263 -2.847969143 2.818983424 2.44101479 0.7814990911
"D12" 15.8825 5.809140089 6.615337736 0.9149496683 0.6151603263 -2.711757514 2.958640067 2.438529752 0.7791195902
"SD" 16.0005 5.189188232 7.334106121 0.8423607498 0.6151603263 -2.54207178 3.132617431 2.435108934 0.7764232586
"D11" 16.4715 3.113567233 10.61211066 0.5526202361 0.6151603263 -1.864766859 3.827052504 2.416416705 0.7679221984
"BB" 17.426 1.00867317 16.76003412 0.1398673607 0.2959090032 -0.5713995682 3.622861588 2.327379236 0.7565221575
"BA" 18.3804 1.057873328 24.44347163 -0.003988999229 0.00369888425 0.7219677223 2.104120865 2.145235632 0.7490143089
"D31" 18.8781 2.132637587 26.59278009 -0.005829822954 0.00369888425 1.437624496 2.214621398 2.091486276 0.745907419
"Q2" 19.1747 3.678671195 22.91015683 -0.007539981976 0.008017024458 4.107803691 -13.81181817 2.074042137 0.7440559967
"D32" 19.2834 4.628840036 20.00714329 -0.008411192024 0.008017024458 4.635813138 -12.90221086 2.069850358 0.7432481572
"S1" 19.3834 5.604590999 17.51040475 -0.009212894469 0.008017024458 5.121696497 -12.06517459 2.06672543 0.7423978389
"D33" 19.4874 6.721950593 15.09238981 -0.01004630425 0.008017024458 5.626796542 -11.19503354 2.06402976 0.7413800882
"Q1" 19.7934 8.573891234 11.85751787 -0.01122221724 -0.0004877907918 -0.06819184992 -0.2051832748 2.057864707 0.7375907704
"D34" 19.9004 8.56064473 11.81463247 -0.01117004557 -0.0004877907918 -0.05565934262 -0.1957835146 2.055877741 0.7361525676
"S2" 20.0004 8.550684616 11.77635462 -0.01112126649 -0.0004877907918 -0.04394179103 -0.1869949959 2.05401747 0.7348032637
"STHX" 20.0004 8.550684616 11.77635462 -0.01112126649 -0.0004877907918 -0.04394179103 -0.1869949959 2.05401747 0.7348032637
"D35" 20.1174 8.542006253 11.73380085 -0.01106419497 -0.0004877907918 -0.03023225568 -0.1767124291 2.05183856 0.7332191426
"STV" 20.1774 8.538800214 11.71291175 -0.01103492752 -0.0004877907918 -0.02320172472 -0.1714393178 2.050720419 0.7324045856
"D53" 20.2599 8.535769455 11.68522243 -0.01099468478 -0.0004877907918 -0.01353474466 -0.1641887899 2.049182403 0.7312822396
"MON" 20.2599 8.535769455 11.68522243 -0.01099468478 -0.0004877907918 -0.01353474466 -0.1641887899 2.049182403 0.7312822396
"D54" 20.4904 8.535755502 11.61420076 -0.01088224901 -0.0004877907918 0.01347421175 -0.1439312543 2.044884055 0.7281329961
"DINJH" 21.8404 8.785688252 11.38575712 -0.01022373144 -0.0004877907918 0.1716611582 -0.02528625178 2.019971402 0.7094054471
"DISP0" 21.8404 8.785688252 11.38575712 -0.01022373144 -0.0004877907918 0.1716611582 -0.02528625178 2.019971402 0.7094054471
"DINJH" 23.1904 9.462725757 11.477655 -0.009565213868 -0.0004877907918 0.3298481046 0.09335875074 1.996319964 0.6905663097
"D52" 23.4209 9.621011297 11.52536274 -0.009452778091 -0.0004877907918 0.356857061 0.1136162863 1.992474801 0.6873764892
"MON" 23.4209 9.621011297 11.52536274 -0.009452778091 -0.0004877907918 0.356857061 0.1136162863 1.992474801 0.6873764892
"D51" 23.5034 9.680690238 11.5447076 -0.009412535351 -0.0004877907918 0.3665240411 0.1208668143 1.991114247 0.6862381832
"STV" 23.5634 9.725094955 11.559528 -0.009383267903 -0.0004877907918 0.373554572 0.1261399255 1.990130068 0.685411552
