type flag cell s[m]    l[m]  strg1  strg2  magid  beta_x[m] alpha_x gamma_x nu_x eta_x etap_x  beta_y[m] alpha_y gamma_y nu_y eta_y etap_y
"HALF2$STA 0 1 0.00000 0. 0. 0. 0 1.55985 -0.00000 0.64109 0.00000 -0.00690 0.00000 6.63360 -0.00000 0.15075 0.00000 0. 0.
"DRFH"     0 1 21.34240 0. 0. 0. 0 8.64377 -0.11331 0.11718 1.11283 -0.01047 0.00049 11.43274 0.06905 0.08789 0.39655 0. 0.
"CAV"      0 1 21.34240 0. 0. 0. 0 8.64377 -0.11331 0.11718 1.11283 -0.01047 0.00049 11.43274 0.06905 0.08789 0.39655 0. 0.
"DISP0"    0 1 21.34240 0. 0. 0. 0 8.64377 -0.11331 0.11718 1.11283 -0.01047 0.00049 11.43274 0.06905 0.08789 0.39655 0. 0.
"DRFH"     0 1 22.34240 0. 0. 0. 0 8.98756 -0.23048 0.11718 1.13092 -0.00998 0.00049 11.38252 -0.01883 0.08789 0.41052 0. 0.
"D44"      0 1 23.42090 0. 0. 0. 0 9.62101 -0.35686 0.11718 1.14942 -0.00945 0.00049 11.52536 -0.11362 0.08789 0.42553 0. 0.
"MON"      0 1 23.42090 0. 0. 0. 0 9.62101 -0.35686 0.11718 1.14942 -0.00945 0.00049 11.52536 -0.11362 0.08789 0.42553 0. 0.
"D43"      0 1 23.50340 0. 0. 0. 0 9.68069 -0.36652 0.11718 1.15078 -0.00941 0.00049 11.54471 -0.12087 0.08789 0.42667 0. 0.
"STV"      0 1 23.56340 0. 0. 0. 0 9.72509 -0.37355 0.11718 1.15177 -0.00938 0.00049 11.55953 -0.12614 0.08789 0.42750 0. 0.
"D35"      0 1 23.68040 0. 0. 0. 0 9.81411 -0.38726 0.11718 1.15367 -0.00933 0.00049 11.59025 -0.13642 0.08789 0.42911 0. 0.
"STHX"     0 1 23.68040 0. 0. 0. 0 9.81411 -0.38726 0.11718 1.15367 -0.00933 0.00049 11.59025 -0.13642 0.08789 0.42911 0. 0.
"S2"       0 1 23.78040 0. 0. 0. 0 9.89274 -0.39898 0.11718 1.15529 -0.00928 0.00049 11.61841 -0.14521 0.08789 0.43048 0. 0.
"D34"      0 1 23.88735 0. 0. 0. 0 9.97942 -0.41151 0.11718 1.15700 -0.00922 0.00049 11.65048 -0.15461 0.08789 0.43194 0. 0.
"Q1"       0 1 24.19345 0. 0. 0. 0 7.99457 6.36906 5.19914 1.16224 -0.00800 0.00737 14.79543 -10.92871 8.14013 0.43580 0. 0.
"D33"      0 1 24.29740 0. 0. 0. 0 6.72656 5.82858 5.19914 1.16450 -0.00723 0.00737 17.15559 -11.77492 8.14013 0.43684 0. 0.
"S1"       0 1 24.39740 0. 0. 0. 0 5.61284 5.30867 5.19914 1.16709 -0.00649 0.00737 19.59197 -12.58894 8.14013 0.43771 0. 0.
"D32"      0 1 24.50607 0. 0. 0. 0 4.52045 4.74368 5.19914 1.17052 -0.00569 0.00737 22.42418 -13.47352 8.14013 0.43853 0. 0.
"Q2"       0 1 24.80273 0. 0. 0. 0 2.75300 1.59593 1.28841 1.18436 -0.00400 0.00425 26.00082 2.21010 0.22632 0.44043 0. 0.
"D31"      0 1 25.30040 0. 0. 0. 0 1.48362 0.95473 1.28841 1.22396 -0.00188 0.00425 23.85707 2.09747 0.22632 0.44361 0. 0.
"BA"       0 1 26.25485 0. 0. 0. 0 0.88404 -0.20408 1.17828 1.37732 0.14260 0.29646 16.29064 3.56265 0.84051 0.45132 0. 0.
"BB"       0 1 27.20930 0. 0. 0. 0 2.21784 -1.36290 1.28841 1.49453 0.55576 0.61576 10.25559 3.73513 1.45786 0.46308 0. 0.
"D11"      0 1 27.68030 0. 0. 0. 0 3.78751 -1.96974 1.28841 1.52051 0.84578 0.61576 7.06051 3.04848 1.45786 0.47189 0. 0.
"SD"       0 1 27.79830 0. 0. 0. 0 4.27031 -2.12177 1.28841 1.52518 0.91844 0.61576 6.36137 2.87645 1.45786 0.47469 0. 0.
"D12"      0 1 27.89302 0. 0. 0. 0 4.68382 -2.24381 1.28841 1.52855 0.97677 0.61576 5.82953 2.73836 1.45786 0.47717 0. 0.
"Q3"       0 1 28.10558 0. 0. 0. 0 5.50321 -1.56408 0.62624 1.53518 1.08908 0.43779 4.91899 1.59739 0.72203 0.48353 0. 0.
"D13"      0 1 28.36230 0. 0. 0. 0 6.34755 -1.72485 0.62624 1.54209 1.20147 0.43779 4.14641 1.41203 0.72203 0.49258 0. 0.
"SF"       0 1 28.47630 0. 0. 0. 0 6.74896 -1.79624 0.62624 1.54486 1.25137 0.43779 3.83385 1.32972 0.72203 0.49713 0. 0.
