0:
1:
2:
3:
4:
5:
6:
7:
8:
9:
10:
11:
12:
13:
14:
15:
16:
17:
18:
19:
20:
21:
22:
23:
24:
25:
26:
27:
28:
29:
30:
31:
32:
33:
34:
35:
36:
37:
38:
39:
40:
41:
42:
43:
44:
46:s[m]  beta_x[m] alpha_x gamma_x nu_x eta_x etap_x beta_y[m] alpha_y gamma_y nu_y eta_y etap_y
68.499200  3.751497 2.30174 1.678802 3.394411 0.000169294 0.00274973 25.688725 2.13643 0.216606 1.255507 0. 0.
68.981200  1.922642 1.49256 1.678802 3.423131 0.00149466 0.00274973 23.679528 2.03203 0.216606 1.258618 0. 0.
69.935650  0.651537 -0.0173741 1.535296 3.581946 0.144709 0.295001 16.248590 3.50301 0.816753 1.266365 0. 0.
70.890100  1.985148 -1.52731 1.678802 3.736919 0.556397 0.614211 10.305735 3.70293 1.427525 1.278115 0. 0.
71.361100  3.796300 -2.31802 1.678802 3.764361 0.84569 0.614211  7.134258 3.03057 1.427525 1.286861 0. 0.
71.479100  4.366729 -2.51612 1.678802 3.768974 0.918167 0.614211  6.438922 2.86212 1.427525 1.289632 0. 0.
71.573822  4.858456 -2.67514 1.678802 3.772247 0.976346 0.614211  5.909519 2.7269 1.427525 1.292076 0. 0.
71.786378  5.867902 -2.016 0.863042 3.778546 1.08834 0.436342  5.005544 1.57761 0.696999 1.298336 0. 0.
72.043100  6.959883 -2.23756 0.863042 3.784941 1.20036 0.436342  4.241466 1.39868 0.696999 1.307208 0. 0.
72.157100  7.481263 -2.33595 0.863042 3.787456 1.2501 0.436342  3.931626 1.31922 0.696999 1.311652 0. 0.
72.254246  7.943266 -2.41979 0.863042 3.789462 1.29249 0.436342  3.681889 1.25151 0.696999 1.315716 0. 0.
72.465953  8.509179 -0.200827 0.122260 3.793520 1.34623 0.0689156  3.383139 0.18713 0.305934 1.325362 0. 0.
72.581100  8.557049 -0.214905 0.122260 3.795668 1.35417 0.0689156  3.344100 0.151903 0.305934 1.330812 0. 0.
72.641100  8.583278 -0.22224 0.122260 3.796782 1.35831 0.0689156  3.326973 0.133546 0.305934 1.333675 0. 0.
72.711100  8.614990 -0.230799 0.122260 3.798078 1.36313 0.0689156  3.309776 0.112131 0.305934 1.337032 0. 0.
72.711100  8.614990 -0.230799 0.122260 3.798078 1.36313 0.0689156  3.309776 0.112131 0.305934 1.337032 0. 0.
73.140100  8.835517 -0.283248 0.122260 3.805907 1.39269 0.0689156  3.269872 -0.0191146 0.305934 1.357846 0. 0.
73.363550  9.011604 -0.310478 0.121665 3.809890 1.40368 -0.0010088  3.261800 -0.0161994 0.306660 1.368744 0. 0.
73.587000  9.112121 -0.337709 0.122260 3.813812 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 1.379618 0. 0.
73.587000  9.112121 -0.337709 0.122260 3.813812 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 1.379618 0. 0.
73.587000  9.112121 -0.337709 0.122260 3.813812 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 1.379618 0. 0.
74.261146  9.623015 -0.42013 0.122260 3.825279 1.34442 -0.0709381  3.440234 -0.218262 0.304525 1.411755 0. 0.
74.472853  9.245780 2.16702 0.616062 3.828817 1.2903 -0.437808  3.756039 -1.3025 0.717915 1.421226 0. 0.
74.570000  8.830558 2.10717 0.616062 3.830528 1.24777 -0.437808  4.015882 -1.37225 0.717915 1.425208 0. 0.
74.684000  8.358129 2.03694 0.616062 3.832640 1.19786 -0.437808  4.338084 -1.45409 0.717915 1.429555 0. 0.
74.940722  7.352877 1.87878 0.616062 3.837853 1.08547 -0.437808  5.131992 -1.63839 0.717915 1.438219 0. 0.
75.153278  6.335768 2.84797 1.438015 3.842780 0.973218 -0.61516  6.068070 -2.81898 1.474384 1.444320 0. 0.
75.248000  5.809140 2.71176 1.438015 3.845265 0.914949 -0.61516  6.615338 -2.95864 1.474384 1.446699 0. 0.
75.366000  5.189188 2.54207 1.438015 3.848686 0.84236 -0.61516  7.334106 -3.13262 1.474384 1.449395 0. 0.
75.837000  3.113567 1.86477 1.438015 3.867378 0.55262 -0.61516 10.612111 -3.82705 1.474384 1.457896 0. 0.
76.791450  1.008673 0.5714 1.315091 3.956416 0.139867 -0.295909 16.760034 -3.62286 0.842786 1.469296 0. 0.
77.745900  1.057873 -0.721968 1.438015 4.138559 -0.00398921 -0.00369863 24.443472 -2.10412 0.222036 1.476804 0. 0.
78.243570  2.132638 -1.43762 1.438015 4.192309 -0.00582991 -0.00369863 26.592780 -2.21462 0.222036 1.479911 0. 0.
78.540230  3.678671 -4.1078 4.858834 4.209753 -0.00754 -0.0080168 22.910157 13.8118 8.370363 1.481763 0. 0.
78.648900  4.628840 -4.63581 4.858834 4.213945 -0.00841119 -0.0080168 20.007143 12.9022 8.370363 1.482570 0. 0.
78.748900  5.604591 -5.1217 4.858834 4.217070 -0.00921287 -0.0080168 17.510405 12.0652 8.370363 1.483421 0. 0.
78.852855  6.721951 -5.6268 4.858834 4.219765 -0.0100463 -0.0080168 15.092390 11.195 8.370363 1.484439 0. 0.
79.158945  8.573891 0.0681919 0.117176 4.225930 -0.0112221 0.000487946 11.857518 0.205183 0.087885 1.488228 0. 0.
79.265900  8.560645 0.0556594 0.117176 4.227917 -0.0111699 0.000487946 11.814632 0.195784 0.087885 1.489666 0. 0.
79.365900  8.550685 0.0439418 0.117176 4.229777 -0.0111211 0.000487946 11.776355 0.186995 0.087885 1.491015 0. 0.
79.365900  8.550685 0.0439418 0.117176 4.229777 -0.0111211 0.000487946 11.776355 0.186995 0.087885 1.491015 0. 0.
79.482900  8.542006 0.0302323 0.117176 4.231956 -0.011064 0.000487946 11.733801 0.176712 0.087885 1.492599 0. 0.
79.542900  8.538800 0.0232017 0.117176 4.233075 -0.0110348 0.000487946 11.712912 0.171439 0.087885 1.493414 0. 0.
79.625400  8.535769 0.0135348 0.117176 4.234613 -0.0109945 0.000487946 11.685222 0.164189 0.087885 1.494536 0. 0.
79.625400  8.535769 0.0135348 0.117176 4.234613 -0.0109945 0.000487946 11.685222 0.164189 0.087885 1.494536 0. 0.
79.707900  8.534334 0.00386778 0.117176 4.236151 -0.0109542 0.000487946 11.658729 0.156938 0.087885 1.495661 0. 0.
80.707900  8.643774 -0.113308 0.117176 4.254723 -0.0104663 0.000487946 11.432738 0.0690531 0.087885 1.509464 0. 0.
80.707900  8.643774 -0.113308 0.117176 4.254723 -0.0104663 0.000487946 11.432738 0.0690531 0.087885 1.509464 0. 0.
80.707900  8.643774 -0.113308 0.117176 4.254723 -0.0104663 0.000487946 11.432738 0.0690531 0.087885 1.509464 0. 0.
81.707900  8.987565 -0.230483 0.117176 4.272819 -0.00997835 0.000487946 11.382517 -0.0188321 0.087885 1.523434 0. 0.
82.786400  9.621011 -0.356857 0.117176 4.291320 -0.0094521 0.000487946 11.525363 -0.113616 0.087885 1.538442 0. 0.
82.786400  9.621011 -0.356857 0.117176 4.291320 -0.0094521 0.000487946 11.525363 -0.113616 0.087885 1.538442 0. 0.
82.868900  9.680690 -0.366524 0.117176 4.292681 -0.00941185 0.000487946 11.544708 -0.120867 0.087885 1.539580 0. 0.
82.928900  9.725095 -0.373555 0.117176 4.293665 -0.00938257 0.000487946 11.559528 -0.12614 0.087885 1.540407 0. 0.
83.045900  9.814111 -0.387264 0.117176 4.295571 -0.00932548 0.000487946 11.590248 -0.136422 0.087885 1.542016 0. 0.
83.045900  9.814111 -0.387264 0.117176 4.295571 -0.00932548 0.000487946 11.590248 -0.136422 0.087885 1.542016 0. 0.
83.145900  9.892735 -0.398982 0.117176 4.297186 -0.00927669 0.000487946 11.618411 -0.145211 0.087885 1.543387 0. 0.
83.252855  9.979422 -0.411514 0.117176 4.298900 -0.0092245 0.000487946 11.650479 -0.154611 0.087885 1.544851 0. 0.
83.558945  7.994569 6.36906 5.199139 4.304139 -0.00799658 0.00737428 14.795431 -10.9287 8.140135 1.548712 0. 0.
83.662900  6.726563 5.82858 5.199139 4.306395 -0.00722999 0.00737428 17.155588 -11.7749 8.140135 1.549750 0. 0.
83.762900  5.612839 5.30867 5.199139 4.308986 -0.00649256 0.00737428 19.591973 -12.5889 8.140135 1.550618 0. 0.
83.871570  4.520451 4.74368 5.199139 4.312419 -0.0056912 0.00737428 22.424181 -13.4735 8.140135 1.551443 0. 0.
84.168230  2.753004 1.59593 1.288412 4.326259 -0.00399502 0.00424585 26.000816 2.2101 0.226322 1.553336 0. 0.
84.665900  1.483616 0.95473 1.288412 4.365859 -0.00188198 0.00424585 23.857068 2.09747 0.226322 1.556516 0. 0.
85.620350  0.884045 -0.204083 1.178277 4.519214 0.142597 0.296457 16.290644 3.56265 0.840511 1.564225 0. 0.
86.574800  2.217836 -1.3629 1.288412 4.636427 0.555757 0.615759 10.255589 3.73513 1.457856 1.575988 0. 0.
87.045800  3.787507 -1.96974 1.288412 4.662407 0.84578 0.615759  7.060512 3.04848 1.457856 1.584802 0. 0.
87.163800  4.270306 -2.12177 1.288412 4.667077 0.918439 0.615759  6.361371 2.87645 1.457856 1.587604 0. 0.
87.258522  4.683822 -2.24381 1.288412 4.670448 0.976765 0.615759  5.829525 2.73836 1.457856 1.590080 0. 0.
87.471078  5.503210 -1.56408 0.626243 4.677073 1.08908 0.43779  4.918991 1.59739 0.722028 1.596437 0. 0.
87.727800  6.347551 -1.72485 0.626243 4.683988 1.20147 0.43779  4.146407 1.41203 0.722028 1.605489 0. 0.
87.841800  6.748955 -1.79624 0.626243 4.686760 1.25137 0.43779  3.833848 1.32972 0.722028 1.610041 0. 0.
87.938947  7.103863 -1.85708 0.626243 4.688993 1.2939 0.43779  3.582308 1.25957 0.722028 1.614213 0. 0.
88.150654  7.478612 0.121701 0.135695 4.693572 1.34791 0.0699326  3.275193 0.219342 0.320015 1.624153 0. 0.
88.265800  7.452385 0.106076 0.135695 4.696027 1.35596 0.0699326  3.228923 0.182493 0.320015 1.629789 0. 0.
88.325800  7.440144 0.0979345 0.135695 4.697309 1.36016 0.0699326  3.208176 0.163292 0.320015 1.632757 0. 0.
88.395800  7.427098 0.0884359 0.135695 4.698808 1.36506 0.0699326  3.186883 0.140891 0.320015 1.636241 0. 0.
88.395800  7.427098 0.0884359 0.135695 4.698808 1.36506 0.0699326  3.186883 0.140891 0.320015 1.636241 0. 0.
88.824800  7.376194 0.0302227 0.135695 4.708038 1.39506 0.0699326  3.124895 0.00360485 0.320015 1.657944 0. 0.
89.048250  7.405497 7.29309e-09 0.135035 4.712846 1.40628 -5.826e-08  3.108834 -7.28331e-15 0.321664 1.669364 0. 0.
89.271700  7.376194 -0.0302226 0.135695 4.717655 1.39506 -0.0699327  3.124895 -0.00360485 0.320015 1.680784 0. 0.
89.271700  7.376194 -0.0302226 0.135695 4.717655 1.39506 -0.0699327  3.124895 -0.00360485 0.320015 1.680784 0. 0.
89.271700  7.376194 -0.0302226 0.135695 4.717655 1.39506 -0.0699327  3.124895 -0.00360485 0.320015 1.680784 0. 0.
89.945847  7.478612 -0.121701 0.135695 4.732121 1.34791 -0.0699327  3.275193 -0.219342 0.320015 1.714575 0. 0.
90.157554  7.103863 1.85708 0.626243 4.736699 1.2939 -0.43779  3.582308 -1.25957 0.722028 1.724515 0. 0.
90.254700  6.748955 1.79624 0.626243 4.738932 1.25137 -0.43779  3.833848 -1.32972 0.722028 1.728687 0. 0.
90.368700  6.347551 1.72485 0.626243 4.741704 1.20147 -0.43779  4.146407 -1.41203 0.722028 1.733239 0. 0.
90.625422  5.503210 1.56408 0.626243 4.748620 1.08908 -0.43779  4.918991 -1.59739 0.722028 1.742291 0. 0.
90.837978  4.683822 2.24381 1.288412 4.755244 0.976765 -0.615759  5.829525 -2.73836 1.457856 1.748648 0. 0.
90.932700  4.270305 2.12177 1.288412 4.758615 0.918439 -0.615759  6.361371 -2.87645 1.457856 1.751124 0. 0.
91.050700  3.787507 1.96974 1.288412 4.763286 0.845779 -0.615759  7.060512 -3.04848 1.457856 1.753926 0. 0.
91.521700  2.217836 1.3629 1.288412 4.789265 0.555757 -0.615759 10.255589 -3.73513 1.457856 1.762740 0. 0.
92.476150  0.884045 0.204083 1.178277 4.906478 0.142597 -0.296457 16.290644 -3.56265 0.840511 1.774503 0. 0.
93.430600  1.483616 -0.95473 1.288412 5.059834 -0.0018823 -0.00424591 23.857068 -2.09747 0.226322 1.782212 0. 0.
93.928270  2.753004 -1.59593 1.288412 5.099433 -0.00399536 -0.00424591 26.000816 -2.2101 0.226322 1.785392 0. 0.
94.224930  4.520451 -4.74368 5.199139 5.113273 -0.00569159 -0.00737457 22.424181 13.4735 8.140135 1.787285 0. 0.
94.333600  5.612839 -5.30867 5.199139 5.116707 -0.00649299 -0.00737457 19.591973 12.5889 8.140135 1.788110 0. 0.
94.433600  6.726564 -5.82858 5.199139 5.119297 -0.00723044 -0.00737457 17.155588 11.7749 8.140135 1.788978 0. 0.
94.537555  7.994569 -6.36906 5.199139 5.121553 -0.00799707 -0.00737457 14.795431 10.9287 8.140135 1.790016 0. 0.
94.843645  9.979422 0.411514 0.117176 5.126793 -0.00922501 -0.000487839 11.650479 0.154611 0.087885 1.793877 0. 0.
94.950600  9.892735 0.398982 0.117176 5.128506 -0.00927719 -0.000487839 11.618411 0.145211 0.087885 1.795341 0. 0.
95.050600  9.814111 0.387264 0.117176 5.130121 -0.00932597 -0.000487839 11.590248 0.136422 0.087885 1.796712 0. 0.
95.050600  9.814111 0.387264 0.117176 5.130121 -0.00932597 -0.000487839 11.590248 0.136422 0.087885 1.796712 0. 0.
95.167600  9.725095 0.373555 0.117176 5.132028 -0.00938305 -0.000487839 11.559528 0.12614 0.087885 1.798321 0. 0.
95.227600  9.680690 0.366524 0.117176 5.133012 -0.00941232 -0.000487839 11.544708 0.120867 0.087885 1.799148 0. 0.
95.310100  9.621011 0.356857 0.117176 5.134372 -0.00945257 -0.000487839 11.525363 0.113616 0.087885 1.800286 0. 0.
95.310100  9.621011 0.356857 0.117176 5.134372 -0.00945257 -0.000487839 11.525363 0.113616 0.087885 1.800286 0. 0.
95.540600  9.462726 0.329848 0.117176 5.138217 -0.00956502 -0.000487839 11.477655 0.0933588 0.087885 1.803476 0. 0.
96.890600  8.785688 0.171661 0.117176 5.161869 -0.0102236 -0.000487839 11.385757 -0.0252863 0.087885 1.822315 0. 0.
96.890600  8.785688 0.171661 0.117176 5.161869 -0.0102236 -0.000487839 11.385757 -0.0252863 0.087885 1.822315 0. 0.
98.240600  8.535756 0.0134742 0.117176 5.186782 -0.0108822 -0.000487839 11.614201 -0.143931 0.087885 1.841042 0. 0.
98.471100  8.535769 -0.0135347 0.117176 5.191080 -0.0109946 -0.000487839 11.685222 -0.164189 0.087885 1.844192 0. 0.
98.471100  8.535769 -0.0135347 0.117176 5.191080 -0.0109946 -0.000487839 11.685222 -0.164189 0.087885 1.844192 0. 0.
98.553600  8.538800 -0.0232017 0.117176 5.192618 -0.0110349 -0.000487839 11.712912 -0.171439 0.087885 1.845314 0. 0.
98.613600  8.542006 -0.0302323 0.117176 5.193736 -0.0110641 -0.000487839 11.733801 -0.176712 0.087885 1.846128 0. 0.
98.730600  8.550685 -0.0439418 0.117176 5.195915 -0.0111212 -0.000487839 11.776355 -0.186995 0.087885 1.847713 0. 0.
98.730600  8.550685 -0.0439418 0.117176 5.195915 -0.0111212 -0.000487839 11.776355 -0.186995 0.087885 1.847713 0. 0.
98.830600  8.560645 -0.0556593 0.117176 5.197775 -0.01117 -0.000487839 11.814632 -0.195784 0.087885 1.849062 0. 0.
98.937555  8.573891 -0.0681918 0.117176 5.199762 -0.0112222 -0.000487839 11.857518 -0.205183 0.087885 1.850500 0. 0.
99.243645  6.721951 5.6268 4.858834 5.205927 -0.0100463 0.00801696 15.092390 -11.195 8.370363 1.854289 0. 0.
99.347600  5.604591 5.1217 4.858834 5.208623 -0.00921289 0.00801696 17.510405 -12.0652 8.370363 1.855307 0. 0.
99.447600  4.628840 4.63581 4.858834 5.211748 -0.00841119 0.00801696 20.007143 -12.9022 8.370363 1.856157 0. 0.
99.556270  3.678671 4.1078 4.858834 5.215940 -0.00753999 0.00801696 22.910157 -13.8118 8.370363 1.856965 0. 0.
99.852930  2.132638 1.43762 1.438015 5.233384 -0.00582985 0.00369881 26.592780 2.21462 0.222036 1.858817 0. 0.
100.350600  1.057873 0.721968 1.438015 5.287133 -0.00398907 0.00369881 24.443472 2.10412 0.222036 1.861924 0. 0.
101.305050  1.008673 -0.5714 1.315091 5.469277 0.139879 0.295933 16.760034 3.62286 0.842786 1.869431 0. 0.
102.259500  3.113567 -1.86477 1.438015 5.558314 0.552666 0.615212 10.612111 3.82705 1.474384 1.880832 0. 0.
102.730500  5.189188 -2.54207 1.438015 5.577006 0.842431 0.615212  7.334106 3.13262 1.474384 1.889333 0. 0.
102.848500  5.809140 -2.71176 1.438015 5.580427 0.915026 0.615212  6.615338 2.95864 1.474384 1.892029 0. 0.
102.943222  6.335769 -2.84797 1.438015 5.582912 0.9733 0.615212  6.068070 2.81898 1.474384 1.894408 0. 0.
103.155778  7.352877 -1.87878 0.616062 5.587839 1.08556 0.437844  5.131992 1.63839 0.717915 1.900509 0. 0.
103.412500  8.358129 -2.03694 0.616062 5.593052 1.19796 0.437844  4.338084 1.45409 0.717915 1.909173 0. 0.
103.526500  8.830558 -2.10717 0.616062 5.595164 1.24788 0.437844  4.015882 1.37225 0.717915 1.913520 0. 0.
103.623647  9.245780 -2.16702 0.616062 5.596875 1.29041 0.437844  3.756039 1.3025 0.717915 1.917502 0. 0.
103.835353  9.623016 0.42013 0.122260 5.600413 1.34453 0.0709439  3.440234 0.218262 0.304525 1.926973 0. 0.
103.950500  9.527884 0.406052 0.122260 5.602327 1.3527 0.0709439  3.394007 0.183197 0.304525 1.932337 0. 0.
104.010500  9.479598 0.398716 0.122260 5.603332 1.35696 0.0709439  3.373120 0.164926 0.304525 1.935159 0. 0.
104.080500  9.424376 0.390158 0.122260 5.604510 1.36193 0.0709439  3.351522 0.143609 0.304525 1.938473 0. 0.
104.080500  9.424376 0.390158 0.122260 5.604510 1.36193 0.0709439  3.351522 0.143609 0.304525 1.938473 0. 0.
104.509500  9.112121 0.337709 0.122260 5.611881 1.39236 0.0709439  3.284351 0.0129678 0.304525 1.959110 0. 0.
104.732950  9.011604 0.310478 0.121665 5.615803 1.4038 0.00100873  3.261800 0.0161994 0.306660 1.969984 0. 0.
104.956400  8.835517 0.283248 0.122260 5.619785 1.39281 -0.0689215  3.269872 0.0191146 0.305934 1.980882 0. 0.
104.956400  8.835517 0.283248 0.122260 5.619785 1.39281 -0.0689215  3.269872 0.0191146 0.305934 1.980882 0. 0.
104.956400  8.835517 0.283248 0.122260 5.619785 1.39281 -0.0689215  3.269872 0.0191146 0.305934 1.980882 0. 0.
105.630546  8.509179 0.200827 0.122260 5.632172 1.34635 -0.0689215  3.383139 -0.18713 0.305934 2.013366 0. 0.
105.842253  7.943266 2.41979 0.863042 5.636231 1.2926 -0.436379  3.681889 -1.25151 0.696999 2.023012 0. 0.
105.939400  7.481263 2.33595 0.863042 5.638237 1.2502 -0.436379  3.931626 -1.31922 0.696999 2.027076 0. 0.
106.053400  6.959883 2.23756 0.863042 5.640751 1.20046 -0.436379  4.241466 -1.39868 0.696999 2.031520 0. 0.
106.310122  5.867902 2.016 0.863042 5.647146 1.08843 -0.436379  5.005544 -1.57761 0.696999 2.040392 0. 0.
106.522678  4.858456 2.67514 1.678802 5.653445 0.976428 -0.614263  5.909519 -2.7269 1.427525 2.046652 0. 0.
106.617400  4.366729 2.51612 1.678802 5.656719 0.918244 -0.614263  6.438922 -2.86212 1.427525 2.049096 0. 0.
106.735400  3.796300 2.31802 1.678802 5.661332 0.845761 -0.614263  7.134258 -3.03057 1.427525 2.051867 0. 0.
107.206400  1.985148 1.52731 1.678802 5.688774 0.556443 -0.614263 10.305735 -3.70293 1.427525 2.060613 0. 0.
108.160850  0.651537 0.0173741 1.535296 5.843746 0.144721 -0.295026 16.248590 -3.50301 0.816753 2.072363 0. 0.
109.115300  1.922642 -1.49256 1.678802 6.002562 0.00149438 -0.00274998 23.679528 -2.03203 0.216606 2.080110 0. 0.
109.597300  3.751497 -2.30174 1.678802 6.031281 0.00016889 -0.00274998 25.688725 -2.13643 0.216606 2.083221 0. 0.
109.697300  4.228633 -2.46962 1.678802 6.035278 -0.000106108 -0.00274998 26.118178 -2.15809 0.216606 2.083835 0. 0.
109.803100  4.769997 -2.64724 1.678802 6.039027 -0.000397055 -0.00274998 26.577255 -2.18101 0.216606 2.084474 0. 0.
110.107500  6.423007 -2.74783 1.331244 6.047756 -0.00122757 -0.0026979 28.463728 -4.05653 0.613253 2.086241 0. 0.
110.226300  7.094680 -2.90598 1.331244 6.050557 -0.00154808 -0.0026979 29.436215 -4.12939 0.613253 2.086895 0. 0.
110.296300  7.508041 -2.99917 1.331244 6.052083 -0.00173693 -0.0026979 30.017334 -4.17231 0.613253 2.087269 0. 0.
110.405300  8.177677 -3.14428 1.331244 6.054297 -0.00203101 -0.0026979 30.934184 -4.23916 0.613253 2.087839 0. 0.
110.456300  8.501856 -3.21217 1.331244 6.055271 -0.0021686 -0.0026979 31.368174 -4.27043 0.613253 2.088099 0. 0.
110.584300  9.345983 -3.38257 1.331244 6.057556 -0.00251393 -0.0026979 32.471453 -4.34893 0.613253 2.088738 0. 0.
110.644300  9.756684 -3.46244 1.331244 6.058556 -0.0026758 -0.0026979 32.995532 -4.38573 0.613253 2.089029 0. 0.
110.764200 10.606116 -3.62206 1.331244 6.060432 -0.00299928 -0.0026979 34.056045 -4.45926 0.613253 2.089599 0. 0.
111.166400 18.025297 -16.6863 15.502195 6.065305 -0.00461654 -0.00555014 27.555443 18.9219 13.029679 2.091582 0. 0.
111.294750 22.564042 -18.676 15.502195 6.066318 -0.0053289 -0.00555014 22.912837 17.2495 13.029679 2.092395 0. 0.
111.294750 22.564042 -18.676 15.502195 6.066318 -0.0053289 -0.00555014 22.912837 17.2495 13.029679 2.092395 0. 0.
111.423100 27.613545 -20.6657 15.502195 6.067136 -0.00604126 -0.00555014 18.699525 15.5772 13.029679 2.093382 0. 0.
111.727500 33.004489 4.48985 0.641086 6.068673 -0.00690443 8.35413e-08 14.027626 1.05576 0.150748 2.096503 0. 0.
112.339300 27.750671 4.09763 0.641086 6.071891 -0.00690438 8.35413e-08 12.792221 0.963534 0.150748 2.103774 0. 0.
112.439300 26.937556 4.03352 0.641086 6.072473 -0.00690437 8.35413e-08 12.601022 0.94846 0.150748 2.105028 0. 0.
112.539300 26.137263 3.96941 0.641086 6.073073 -0.00690436 8.35413e-08 12.412837 0.933385 0.150748 2.106300 0. 0.
112.639300 25.349791 3.9053 0.641086 6.073691 -0.00690435 8.35413e-08 12.227668 0.91831 0.150748 2.107592 0. 0.
112.739300 24.575142 3.8412 0.641086 6.074329 -0.00690434 8.35413e-08 12.045513 0.903235 0.150748 2.108903 0. 0.
112.839300 23.813313 3.77709 0.641086 6.074987 -0.00690434 8.35413e-08 11.866374 0.88816 0.150748 2.110235 0. 0.
112.939300 23.064307 3.71298 0.641086 6.075666 -0.00690433 8.35413e-08 11.690249 0.873086 0.150748 2.111586 0. 0.
113.039300 22.328122 3.64887 0.641086 6.076367 -0.00690432 8.35413e-08 11.517139 0.858011 0.150748 2.112958 0. 0.
113.139300 21.604759 3.58476 0.641086 6.077092 -0.00690431 8.35413e-08 11.347045 0.842936 0.150748 2.114350 0. 0.
113.239300 20.894218 3.52065 0.641086 6.077841 -0.0069043 8.35413e-08 11.179965 0.827861 0.150748 2.115763 0. 0.
113.339300 20.196499 3.45654 0.641086 6.078616 -0.00690429 8.35413e-08 11.015900 0.812787 0.150748 2.117197 0. 0.
113.439300 19.511601 3.39243 0.641086 6.079418 -0.00690429 8.35413e-08 10.854850 0.797712 0.150748 2.118653 0. 0.
113.539300 18.839525 3.32833 0.641086 6.080248 -0.00690428 8.35413e-08 10.696815 0.782637 0.150748 2.120130 0. 0.
113.639300 18.180270 3.26422 0.641086 6.081108 -0.00690427 8.35413e-08 10.541795 0.767562 0.150748 2.121628 0. 0.
113.739300 17.533838 3.20011 0.641086 6.081999 -0.00690426 8.35413e-08 10.389790 0.752487 0.150748 2.123149 0. 0.
113.839300 16.900227 3.136 0.641086 6.082924 -0.00690425 8.35413e-08 10.240800 0.737413 0.150748 2.124692 0. 0.
113.939300 16.279437 3.07189 0.641086 6.083883 -0.00690424 8.35413e-08 10.094825 0.722338 0.150748 2.126258 0. 0.
114.039300 15.671470 3.00778 0.641086 6.084880 -0.00690424 8.35413e-08  9.951865 0.707263 0.150748 2.127845 0. 0.
114.139300 15.076324 2.94367 0.641086 6.085915 -0.00690423 8.35413e-08  9.811920 0.692188 0.150748 2.129456 0. 0.
114.239300 14.494000 2.87957 0.641086 6.086992 -0.00690422 8.35413e-08  9.674990 0.677114 0.150748 2.131090 0. 0.
114.339300 13.924498 2.81546 0.641086 6.088112 -0.00690421 8.35413e-08  9.541075 0.662039 0.150748 2.132746 0. 0.
114.439300 13.367817 2.75135 0.641086 6.089279 -0.0069042 8.35413e-08  9.410174 0.646964 0.150748 2.134426 0. 0.
114.539300 12.823958 2.68724 0.641086 6.090494 -0.00690419 8.35413e-08  9.282289 0.631889 0.150748 2.136129 0. 0.
114.639300 12.292921 2.62313 0.641086 6.091762 -0.00690419 8.35413e-08  9.157419 0.616815 0.150748 2.137855 0. 0.
114.739300 11.774705 2.55902 0.641086 6.093085 -0.00690418 8.35413e-08  9.035563 0.60174 0.150748 2.139605 0. 0.
114.839300 11.269312 2.49491 0.641086 6.094466 -0.00690417 8.35413e-08  8.916723 0.586665 0.150748 2.141378 0. 0.
114.939300 10.776740 2.43081 0.641086 6.095910 -0.00690416 8.35413e-08  8.800897 0.57159 0.150748 2.143175 0. 0.
115.039300 10.296989 2.3667 0.641086 6.097421 -0.00690415 8.35413e-08  8.688087 0.556515 0.150748 2.144995 0. 0.
115.139300  9.830061 2.30259 0.641086 6.099003 -0.00690414 8.35413e-08  8.578291 0.541441 0.150748 2.146838 0. 0.
115.239300  9.375954 2.23848 0.641086 6.100661 -0.00690414 8.35413e-08  8.471510 0.526366 0.150748 2.148705 0. 0.
115.339300  8.934669 2.17437 0.641086 6.102400 -0.00690413 8.35413e-08  8.367745 0.511291 0.150748 2.150596 0. 0.
115.439300  8.506205 2.11026 0.641086 6.104226 -0.00690412 8.35413e-08  8.266994 0.496216 0.150748 2.152509 0. 0.
115.539300  8.090564 2.04615 0.641086 6.106144 -0.00690411 8.35413e-08  8.169258 0.481142 0.150748 2.154446 0. 0.
115.639300  7.687744 1.98205 0.641086 6.108162 -0.0069041 8.35413e-08  8.074537 0.466067 0.150748 2.156406 0. 0.
115.739300  7.297745 1.91794 0.641086 6.110287 -0.00690409 8.35413e-08  7.982831 0.450992 0.150748 2.158388 0. 0.
115.839300  6.920569 1.85383 0.641086 6.112527 -0.00690409 8.35413e-08  7.894141 0.435917 0.150748 2.160393 0. 0.
115.939300  6.556214 1.78972 0.641086 6.114890 -0.00690408 8.35413e-08  7.808465 0.420842 0.150748 2.162420 0. 0.
116.039300  6.204681 1.72561 0.641086 6.117385 -0.00690407 8.35413e-08  7.725804 0.405768 0.150748 2.164469 0. 0.
116.139300  5.865969 1.6615 0.641086 6.120023 -0.00690406 8.35413e-08  7.646158 0.390693 0.150748 2.166540 0. 0.
116.239300  5.540080 1.59739 0.641086 6.122815 -0.00690405 8.35413e-08  7.569526 0.375618 0.150748 2.168632 0. 0.
116.339300  5.227012 1.53329 0.641086 6.125773 -0.00690404 8.35413e-08  7.495910 0.360543 0.150748 2.170745 0. 0.
116.439300  4.926766 1.46918 0.641086 6.128910 -0.00690404 8.35413e-08  7.425309 0.345469 0.150748 2.172879 0. 0.
